ck3_county,eu5_locations
"c_uchangidurga","uchangidurga|basavapattana"
"c_uchkul","ayagoz|dungene|kayalyk|lepsy|sagabuyen|tansyk|tekeli"
"c_ucinaa","higashihenna_cape|hirakubo_cape|japan_high_sea10|japan_high_sea11|yaeyama_islands|yonaguni_strait"
"c_udabhanda","udabhanda"
"c_ufa","ufa|askino|baltas|burayevo|perm_forest_3"
"c_uiju","uiju|gwiju|jeongju_jeongju|sakju|seonju|yeongju"
"c_uiska","ust_katav"
"c_ujjayini","agar|maksi"
"c_ukek","ukek"
"c_ulaanbaatar","karakorum|khar_balgas|orkhon|tsetserleg"
"c_ulaangom","airag_nuur|hunguy|khyargas_nuur|lake_airag|lake_bayan|lake_khyargas|lake_oigon|lake_telmen|lake_ulaagchiin_khar|lake_uvsiin_khar_us|telmen|ulaagchiin"
"c_ulam","buha|caka|caka_lake|chabcha|dulan|dungkar_amdo|guolimu|kunlun5|qardam|qilianshan4|qinghai_lake|sanjiaocheng"
"c_ulan_chuzir","gonganbao|gurbantunggut|hoboksar|manas|manas_lake|saur|utbulaq|zhekdeliq"
"c_ulan_ude","khudan"
"c_ulantaiga","dzaigil|erzin|lake_uureg|lake_uvs|tes|turuum|ulaamgom"
"c_uliastai","uliastai"
"c_uliuty","dandybay|karabay|kurgaldzhin_lake|smai_samkai|tagatay|yegindybulak"
"c_ulju","ulju"
"c_ulleong","goseong|ingnyeong|myeongju|samcheok|tongcheon|uljin|ulleungdo"
"c_ulm","ulm|helfenstein"
"c_ulster","downpatrick|carrickfergus"
"c_ulu_jitanjik","aitbulat|aqkol_lake|aral_karakum_desert|arys_lake|belen_ana|bolgan_ana|hunger_steppe|karakoyin_lake|shalkarteniz_lake|talmas_ata"
"c_ulytau","ulytau|alashakhan|baskamyr|orda_bazar"
"c_uman","uman"
"c_umiai","sayak"
"c_ungvar","beregovo|humenne|mukachevo|satoraljaujhely|uzhorod|velikyi_bereznyi|zemplin"
"c_upland","uppsala"
"c_upper_bono","dambai|kumawu|yeji"
"c_upper_ghur","baghran|bost|deh_kundi|gereshk|kajran|musa_qala|paropamisus_mountains3|paropamisus_mountains5|tarinkot|adraskan|azab|firuzkuh_afghanistan|khaysar|paropamisus_mountains2|shindand|awbeh|chishti_sarif|firozkoh|herat|karokh|paropamisus_mountains7|pushang|tulak"
"c_upper_gurma","hombori|bamba|borenta|bourem|dorey|gossi"
"c_upper_khabur","ras_al_ain|mardin|dunaysir|hasakah|ras_ayn|tunanir|viransehir"
"c_uqayr","al_uqayr"
"c_uraiyur","dindigul"
"c_ural","atach|ishkul|kumak|namjan|or_aktobe|suyunduk|tanalyk|yaik|solikamsk"
"c_uraltau","arti"
"c_urbino","urbino|gubbio|montefeltro|pesaro"
"c_urgamal","airag_nuur|hunguy|khyargas_nuur|lake_airag|lake_bayan|lake_khyargas|lake_oigon|lake_telmen|lake_ulaagchiin_khar|lake_uvsiin_khar_us|telmen|ulaagchiin"
"c_urgell","agramunt|andorra_la_vella|balaguer|central_pyrenees|seu_durgell|south_western_pyrenees3|talarn|vielha"
"c_urgun","urgun|khost"
"c_urmiya","salmas"
"c_uses","montlaur"
"c_ushara","al_jeblien|ed_debba|el_metemma|korti|omdurman|shemkhiya"
"c_ushmun","manfalut"
"c_ushytsia","ushytsia|vinnytsia|buzhskyi|pohrebyshche|sokilets"
"c_uskes","erimo_cape|north_western_pacific6|shinodai_cape|shirepa_cape|shiriya_cape|tokachi_coast|uchiura_bay"
"c_usora","srebrenik|doboj"
"c_ustyug","veliky_ustyug|nyuksenitsa"
"c_uul_chors","altay_forest_wasteland_2|askiz|kuznetsk|kytmanovo|salair|ust_kabyrza"
"c_uulynkhol","educhanka|kezhma|lower_angara|siberian_wasteland_16|upper_angara|yarkino"
"c_uvs_nuur","airag_nuur|hunguy|khyargas_nuur|lake_airag|lake_bayan|lake_khyargas|lake_oigon|lake_telmen|lake_ulaagchiin_khar|lake_uvsiin_khar_us|telmen|ulaagchiin"
"c_uwal","al_ahsa|al_jafurah2|al_jubayl|al_qatif|al_uqayr|baqqa|manama|sayhat"
"c_uzboy","uzboy|big_balkhan|orta_kuyu|talaikhan_ata"
"c_uzen","higashiokitama|kitamogami|minamimogami|murayama|nishiokitama|tagawa"
"c_uzgend","osh"
"c_uzgend_KARA","artyk_ata|kyr_uzkand|kyzylkum_desert|mardankuyik|otrar|sutkent|vpadina_ayakalytma_lake|zemukh|zhaushikumtobe"
"c_vadodara","baroda|broach|daman|nandod|rander|surat"
"c_vaihingen","vaihingen|heilbronn"
"c_vaijayanti","hubli"
"c_vairagara","aheri|ambagarh|ballarpur|bhadrachalam|bemetara|bramhapuri|deori|dhamtari|durg|gadchiroli|khairagarh|nandgram|raipur|rajim|sitanadi_hills|sripura|tilda"
"c_vairata","ajmer|amber_loc|bayana|dausa|karauli|malpura|ranthambore|sambhar"
"c_vaisali","launggyet|mrauk_u|akyab"
"c_valabhi","sihor"
"c_valdai","torzhok|bernovo|kuvshinovo|mednoye|valday|vyshny_volochyok"
"c_valencia","valencia|bunol|chelva|lliria|requena"
"c_valentinois","condorcet|die|mevouillon|valence|vercors_massif"
"c_valladolid","valladolid|medina_de_rioseco|medina_del_campo|penafiel|tordesillas|aranda_de_duero"
"c_valois","senlis|crepy|coucy"
"c_vanand","kars|kagizman|kars_mountains_2|kars_mountains_3|surmali"
"c_vanemane","piltene|dundaga|kandava"
"c_vannes","vannes|rohan"
"c_varanasi","varanasi|chunar|ghazipur|jaunpur|kantit|mau_jaunpur|bhadohi"
"c_vardhamana","ranpur"
"c_varend","vaxjo|uppvidinge"
"c_vargashi","shchuchye"
"c_varmland","farnebo|fryksdal|gillberg|josse|nas|nordmark|tingvalla|vanern|varnum"
"c_vas","kormend|olsnica|szombathely|vasvar"
"c_vaspurakan","van|ahlat|bargiri|ercis|hosap|lake_van|suphan_mountains|tatvan|maku"
"c_vastergotland","allingsas|bogesund|ekholm|falkoping|hjo|lidkoping|lodose|skara|skene|tiveden|utlandet|vartofta"
"c_vastmanland","arboga|grythyttan|linde|nora|sala|skinskatteberg|vasteras"
"c_vastvag","alstahaug|birndal|bodo|gildeskal|hamaroy|hattfjelldal|langenes|lofotr|ofoti|rana|skanderna|steigen"
"c_vasyugan","vasyugan"
"c_vatapi","belgaum"
"c_vatsagulma","akola|amravati|basim|kalam|kelapur|mahagaon|mehkar|panar|sindkedh"
"c_vaucouleurs","vaucouleurs|toul"
"c_vecchio","bonifacio"
"c_velay","le_puy"
"c_velbazhd","kratovo"
"c_velsk","velsk|sumino|tavrenga|verkhovazhye|vozhega|yemetsk|navolok|shalakusha|sheleksa"
"c_venadu","kollam"
"c_venaissin","arles|orange|avignon"
"c_vendome","vendome|chateaudun"
"c_veneto","mestre|chioggia"
"c_venezia","castelfranco|ceneda|chioggia|conegliano|mestre|treviso|venice"
"c_vengipura","ellur|masulipatnam|pallakolu|peddapalli|rajamahendry"
"c_veria","veria"
"c_vermandois","nesle|peronne|saint_quentin|marle|roucy|laon"
"c_verona","verona|legnago|peschiera"
"c_vestfold","grenland|sande|skien|tonsberg"
"c_vestisland","egilsstadir|holmur|kirkjubaejar|reydarfjordur|seydisfjordur|vopnafjordur"
"c_veszprem","veszprem"
"c_vhrbosna","vrhbosna|olovo|srebrenica"
"c_viborg","viborg"
"c_vidin","vidin|archar|balkan_mountains1|balkan_mountains2|kozelj|kutlovitsa|lom|svrljig|visesav|vratsa"
"c_vidisa","raisin|sironj|bhojpur"
"c_vidzeme","riga"
"c_vien_chan","vang_vieng"
"c_viena","kem|soma"
"c_vienna","vienna"
"c_viennois","la_tour_du_pin|romans|saint_marceilin|vienne|grenoble"
"c_viipuri","beryozovskoye|elimaki|heinjoki|jaskis|kymi_fi|kyyrola|puruvesi|pyhajarvi|saima|valkeasaari|veckelax|vederlax|villmanstrand|vyborg"
"c_vijaya","vijaya|amaravati|bong_son|ha_va_nguon"
"c_vijayapura","visnupura"
"c_vijnot","ghotki"
"c_vikramapura","kolayat"
"c_villach","villach|feldkirchen|spittal"
"c_vingulmork","ski"
"c_viraja","ratnagiri|bhadrak"
"c_viscaya","anana|laguardia|salvatierra|vitoria"
"c_visegrad","visegrad|pest|abrahamtelke|jaszbereny|kecskemet"
"c_viseu","viseu|trancoso"
"c_vitebsk","vitebsk|haradok|jeziarysca|mikulino|syanno|usvyaty|velizh|vydreya"
"c_viterbo","viterbo|civitavecchia"
"c_vitim","vitim|alysardakh|chuya|peledui|vitim_upplands|witym|yukte"
"c_viviers","viviers"
"c_vizagipatam","nandapur"
"c_vladimir","vladimir|moshok|muromtsevo_murom|osovets|sudogda|vlasovo|yaropolch|zolotkovo|starodub_on_the_klyazma"
"c_vodamayutja","bareilly|nahil|pilibhit|shahjahanpur"
"c_vodi","koporye|yama"
"c_vodica","dubica"
"c_vogtland","gera|hof|plauen|schleiz|cheb"
"c_voin","lubny|horodyshche|horoshino|pyriatyn|yahotyn|zolotonosha"
"c_volkovysk","sokolka"
"c_volodymyr","volodymyr|kamin|kovel|melnytsya|turiisk|lutsk|chortoryisk|peremyl|rozhyshche|stepan|volodymyrets"
"c_vologda","vologda|arkhangelskoye_vologda|kubenskoye|lake_kubenskoye|shuyskoye|ustye|gryazovets|danilov"
"c_vorbasse","kolding"
"c_voronezh","voronezh|anna_russia|novaya_pokrovka|ostrogozhsk|rossosh|semidesyatnoye|usman|lipetsk|donkov|izberdey|kozlov|teshevka|ust_stanovykh_ryas"
"c_votkinsk","nytva"
"c_vratsa","vratsa|lom|kutlovitsa"
"c_vrbas","glaz"
"c_vukovar","vukovar|osijek"
"c_vyadhapura","vyadhapura|angkor_borei|phnom_penh|prasat_pram_lovet|srey_sarchhor|indrapura_khmer|beng_mealea|phnom_santuk|prasat_andet|preah_khan_kompong_svay|indrapura"
"c_vyangi","hoytiainen|ilomantsi|joensuu|juuka|koitere|konevets|korela|kurkijoki|lake_ladoga|lake_orivesi|lake_otradnoye|lake_suoyarvi|lieksa|loimola|mohko|nurmes|pielinen|salmi|sordavala|suojarvi|vartsila|viinijarvi|yanis_jarvi"
"c_wa","wa|daboya|diebougou|gambaga|paga|bankuy|boromo|faramana|hounde|kirikongo|bouna"
"c_wabar","al_aflaj|al_haddar|laila|qasr_himam|rub_al_khali1"
"c_wadai","abesehir|am_dam|guereda|hadjer_haddid|ouara|wara"
"c_wadan","wadan"
"c_waddan","al_jawf|awjila|calansho_desert|coastal_libyan_desert2|coastal_libyan_desert3|connector_libya10|connector_libya11|connector_libya12|connector_libya13|connector_libya15|connector_libya3|connector_libya6|maradah|tazirbu|zella"
"c_wadi_amur","khawr_nubt"
"c_wadi_el-milk","barah|dilling|el_obeid|kadugli|kosa|nuba_sud|teqali|wadi_el_melik|waylula|zankor"
"c_wagadugu","koudougou|leo|ouagadougou|po|tiebele|zorgho"
"c_waj","barara|central_east_ethiopian_mountains|sharka|ziqwala"
"c_wajda","saa|debdou"
"c_wajh","al_wajh|bada"
"c_wakhan","hindu_kush5|hindu_kush6|hindu_kush7|ishkashim|qila_panjeh|roshtqala|sarhad"
"c_wakhsh","aiwanj|basand|darzanji|denov|hissar|qubodijon|shuman|termez"
"c_walata","walata|biru"
"c_waldeck","buren"
"c_wanan","wanan|lehui|lingshui|jiyang"
"c_wandala","bama"
"c_wanzhou","wanzhou|wuning|liangshan|lichuan"
"c_waqisa","al_udayb|ayn_tamr|hillah|karbala|kufa|qadisiyyah"
"c_wargla","karima"
"c_warwickshire","birmingham|coventry|stratford"
"c_wasit","wasit|abdanan|al_tib|arkvaz|bakusaya|dehloran|meymeh"
"c_wassa","abengourou|apollonia|axim|hemang"
"c_weichu","weichu"
"c_weiyuan","weiyuan|mengban_weiyuan|mengtong"
"c_weizhou","yuancheng|guantao"
"c_weizhou_1","jiangxian|jishan|quwo|taihangshan6|taiping_jiangzhou|yicheng_pingyang|yuanqu|zhengping"
"c_weizhou_2","longxi|weiyuan|mengban_weiyuan|mengtong"
"c_weizhou_3","changhua"
"c_weizhou_4","beihai|changyi"
"c_welamo","bonga|bossa|gamo|konso|omo|soddo|south_west_ethiopian_mountains"
"c_wellega","fazughli|gimbi|nekemte"
"c_wentugaole","badain_jarain_desert1|badain_jarain_desert2|banzart_khairkhan|juyan_sea|khara_khoto|naraan_chilaun|noyon_uul|zag_suujiyn_gobi"
"c_wenyon","fresco|grand_lahou|guinean_jungle|san_pedro|sassandra"
"c_wenzhou","luoyang_wenzhou|pingyang|ruian|shuangxi|yongjia|yueqing"
"c_wenzhou_2","yongjia|hengyang"
"c_werle","neubrandenburg"
"c_west-tokharestan","aqca|balkh|boyena_qara|khamyab|khulm|mazar_i_sharif|samangan|zadian"
"c_west_kordofan","barah|dilling|el_obeid|kadugli|kosa|nuba_sud|teqali|wadi_el_melik|waylula|zankor"
"c_west_qamuda","tala"
"c_west_riding","doncaster|leeds|pennines_04|pennines_05|pennines_06|pontefract|ripon|skipton|wakefield"
"c_western_tannu","den_terek|khemchik|tannu_ola_mountains1|ulug|usun|western_sayan_mountains"
"c_westfriesland","alkmaar"
"c_westmorland","appleby|kendal"
"c_wiek","hapsal|lihula"
"c_wielunska","wielun|ostrzeszow|wieruszow|grabow"
"c_wiltberg","schweinfurt"
"c_wiltshire","amesbury|chippenham|salisbury|trowbridge"
"c_wittenberg","wittenberg"
"c_wolgast","wolgast"
"c_wolkenstein","chemnitz|freiberg|glauchau|sayda|zwickau"
"c_wolpe","buckeburg|burgdorf|hamelin|hanover|hildesheim|neustadt_am_rubenberge"
"c_wolqayt","bazin|northern_ethiopian_mountains|tembesha|tesenei"
"c_wonju","wonju|hoengcheon|jeongseon|pyeongchang|yeongwol|jecheon"
"c_worcestershire","kidderminster|worcester"
"c_wormditt","frombork|lidzbark|olsztyn"
"c_worms","worms"
"c_worodugu","seguela|koro"
"c_woye","jianzhou"
"c_wschowska","wschowa|koscian|babimost|grodzisk_wielkopolski|rawicz|srem"
"c_wulan","anyuan|baiting|gulang|jinchang|qingtu_lake|xiliang|yongchang_ganzhou|zhenfan"
"c_wuli","kabakama|kerbatch|kodiam|wassu"
"c_wulong","wulong"
"c_wurttemberg","stuttgart|tubingen"
"c_wurzburg","wurzburg"
"c_wuyuan","hengshan"
"c_wuzhou","wuzhou|cangwu|dongan|fengchuan|huaiji|rongcheng|jinhua|dongyang|lanxi|pujiang|wuyi_jinhua|yiwu|yongkang|puyang"
"c_wuzhou_1","wuzhou|cangwu|linhe|fuchuan"
"c_xainza","gangdise6|gering_lake|lunggar2|ngangzi_lake|serzhik|shantsa|tangra_yumco|xuru_lake|zangdan"
"c_xaitongmoin","ganden_delingshar|gangdise4|himalaya13|lhadrak|ngamring|sakya|tagmo_lingkha"
"c_xiangcheng","xiangcheng"
"c_xiangshan","xiangshan|yangshou|wuxian|laibin"
"c_xiangyang","xiangyang|fancheng|guanghua|gucheng|jinxiangping|lutoudian|nanzhang|yicheng|zaoyang"
"c_xiangzhou","anyang|neihuang|linzhang"
"c_xiaoguan","jingning|liupanshan|longde|sanchuan|shuiluo"
"c_xiazhou","aerzhai|ordos|otog|tongwancheng"
"c_xiazhou_1","yiling|changyang|jinzhuping|yidu|yuanan"
"c_xigaze","namling"
"c_xigortang","amnye_machen|bayan_har|darlag|lab_lake|lungkya|madoi|ngoring_lake|zhaling_lake"
"c_xin_an","quzhou|xinan"
"c_xincheng","xincheng|mingshui"
"c_xinghua","xinghua|fuqing|putian|xianyou"
"c_xingqing","durgyeling|geshitsa|rahor|yungdrung|zhanggu"
"c_xingyuan","nanzheng|chenggu"
"c_xingzhou","baitan|kuanhe_xingzhou|limin|liuyuan|niushan|taipingzhuang|xiabancheng|yanshan_mountains1|yixingzhou|zhangsanying|julu"
"c_xinhzou","shangrao|yushan|yiyang|yanshan"
"c_xining","xining|datong_xining|gushan|haomen|nianbo|qilianshan2|zhuanglang"
"c_xiningzhou","datong_xining|gushan|haomen|nianbo|qilianshan2|xining|zhuanglang"
"c_xinzhou","dingxiang|jingle|ninghua|xiurong"
"c_xinzhou_1","xinxing|yongshun|baojing|guzhang|shangxi|wuzhai|yongshun_yongshun|xinhui|guanghai|xiangshan_xinhui"
"c_xiongzhou","mingsha"
"c_xiuzhou","jiaxing|chongde|haiyan|huating"
"c_xizhou","xizhou|daning|puxian|shilou|xichuan_xizhou|yonghe|xichuan|daning_pingquan|fushu|hezhong|huihe|naiman|pingquan|wuping_daning"
"c_xuanzhou","xuancheng|ningguo|jingde|jingxian|nanling|nanyi_lake|taiping_ningguo|jing|huitong|suining_jing|tianzhu|tongdao|yongping"
"c_xunzhou","guiping|guizhou_xunzhou|luoxiu|pingnan|watang|xingning|changle"
"c_xunzhou_2","guiping|yulin"
"c_xuzhou_1","xuzhou"
"c_yabrin","yabrin|ad_dahna5|al_hunayy|al_jafurah1|harad_al_ahsa|khurays|rumah|rumah_jarrarah_corridor|urayrah"
"c_yagba","bida|jebba|lokoja|minna|mokwa|nupeko|tada"
"c_yaitsk","aksay_pointic|kalmyk|karatobe|oral|shalkar_lake|shyngyrlau|terekti|zhympity"
"c_yalala","al_khadra_ALG|chlef|ksar_el_kaoua|mazouna|miliana|western_tablate_mountain|yellel"
"c_yalong","buha|caka|caka_lake|chabcha|dulan|dungkar_amdo|guolimu|kunlun5|qardam|qilianshan4|qinghai_lake|sanjiaocheng"
"c_yamama","ad_dilam|al_majazah|al_yamamah|naam"
"c_yamashiro","kuse|kyoto"
"c_yamato","kii_mountains|nara|takaichi|yoshino"
"c_yamethin","magway|pagan|salay|talok|taungdwingyi"
"c_yan_an","fushi|yanchuan|baoan|baoan_baoan|huailai|longqing|taihangshan1"
"c_yanbu","yanbu|al_ahmar|al_jar|ash_shibahah|badr_hunayn|yanbu_an_nakhil|al_hawra"
"c_yanchuan","yanchuan|jiangxian|jishan|quwo|taihangshan6|taiping_jiangzhou|yicheng_pingyang|yuanqu|zhengping"
"c_yangcheng","yangcheng|qinyuan|tongdi"
"c_yangikent","yangikent|buzikkala|jubara|karmakshi|qamystybas_lake"
"c_yangjibaliq","yangjibaliq|borohoro3|kutubi|qanbalik|ulan_us|urumqi"
"c_yangju","yangju"
"c_yangwarok","bhojpur"
"c_yangzhou","yangzhou|jiangdu|taixing|yangzi|tianchang|gaoyou|baima_lake|baoying|gaoyou_lake|xinghua"
"c_yangzhou_1","yangzhou|xixiang"
"c_yanokul","atach|ishkul|kumak|namjan|or_aktobe|suyunduk|tanalyk|yaik"
"c_yanzhou","chunan|jiande|suian|tonglu|laiwu|qufu"
"c_yanzhou_3","adeqiu|gongshan|lanzhou_lanzhou|luzhang|nushan|zhiziluo|zhuluo"
"c_yaozhou","yaozhou|fuping_xian|huayuan|sanyuan|tongguan_tongchuan|fuping|yunyang"
"c_yarkand","yarkand|guma|kargilik|poskam"
"c_yaroslavl","yaroslavl|bolshoye_selo|danilov|kurba|romanov|sol_velikaya|ust_sheksna|rostov|borisogleb|lake_nero|petrovsk_rostov|uglich|koi|rozhalovo|mologa|ilovna|prozorovo"
"c_yasin","yasin"
"c_yatenga","yatenga|djibo|doubare|rim|zondoma|sanga"
"c_yatvyagi","panemune|vilkaviskis"
"c_yau","dikwa|daima|konduga|mandaragirau"
"c_yauri","yauri|kontagora|kotonkoro|kulfo|zuru"
"c_yazd","yazd|ardakan|meybod|nadushan|saryazd|taft|zagros_mountains15|nain"
"c_yazhou","diaomen|lushan_yazhou|mingshan|rongjing|yandao|wenchang|qiongshan"
"c_yazhou_1","ningyuan|yande|jiyang|ganen"
"c_yazhou_2","yandao|rongjing"
"c_yekaterinburg","irbit"
"c_yelimane","bakel|diamou|kayes|maghana|sandare"
"c_yenisei","bolshoy_uluy|itatsky|kazachinskoye|makovskoe|tyukhtet"
"c_yenshipin","bayan_har_mountains2|dalungsai|dorger_lake|drichu|duolundu|hoh_sai_lake|hoh_xil|hoh_xil_lake|jilibulake|jurhen_ui|kunlun|kunlun4|lebxewudan_lake|qumarleb|sharu|tanggula2|ulan_ui_lake|xijir_ulan_lake|zhognai_lake"
"c_yeongwon","yeongwon|deokju"
"c_yera","cheremkhovo|irkutsk|slyudyanka|zalari"
"c_yezhou","jiangxian|jishan|quwo|taihangshan6|taiping_jiangzhou|yicheng_pingyang|yuanqu|zhengping"
"c_yingchuan","xuzhou|changshe|fugou|wuyang"
"c_yingde","yingde|hanguang|wengyuan|yingzhou|zhenyang"
"c_yingzhou","yingzhou|shenqiu|taihe|yingshang|yingshui|xiacai"
"c_yingzhou_2","yingzhou|fushui|jingshan"
"c_yingzhou_4","yingzhou"
"c_yingzhou_5","yingzhou|jincheng|hengshan"
"c_yinsheng","kainan|hepu"
"c_yinzhou","kaiguang"
"c_yinzhou_1","hanyuan|hengduanshan3|lugu|qiongbu|shimian|suzhou|zhenxi_lizhou"
"c_yizhou_1","yi|rongcheng|laishui"
"c_yizhou_3","suiyang"
"c_yongchang_jingmadian","wa|gengma"
"c_yongchang_yongchang","yongchang_yongchang"
"c_yongxing","yongxing|longmen"
"c_yongzhou","dongan_yongzhou|guiyang_hengyang|lengshuitan|lingling|qiyang|dongan"
"c_yongzhou_1","xuanhua|langning"
"c_yoshkar-ola","kovernino|krasnye_baki|semyonov|sharanga|tonshayevo|uren|varnavino|vetluga"
"c_youzhou","youzhou|chaling|liling|liuyang|yongan_youzhou|changping|huairou|miyun|shunyi|yongqing"
"c_youzhou_2","youzhou"
"c_yperen","ypres|veurne|dunkirk"
"c_yuanzhou","fenyi|pingxiang|wanzai|yichun"
"c_yuanzhou_2","pingliang|chongxin|huating_pingliang"
"c_yuezhou","baling|changshou_pingjiang|huarong|linxiang|pingjiang|yuyao|zhuji"
"c_yuezhou_1","baling|linxiang|xiangyin"
"c_yulin","yulin|anbian|dingbian|huaiyuan_mizhi|jingbian|nanliu"
"c_yumen","buha|caka|caka_lake|chabcha|dulan|dungkar_amdo|guolimu|kunlun5|qardam|qilianshan4|qinghai_lake|sanjiaocheng"
"c_yunyang","yunyang|xunyang|hanyin|ruichang|dean|anlu|xiaogan|yingcheng|yunmeng"
"c_yunzhou","yunzhou|donge|juye|zhongdu"
"c_yunzhou_2","yunzhou|gaoan|xinchang|shanggao"
"c_yuzhou","yuzhou|fangcheng|wuyang|yexian|lingqiu|feihu|lingxian"
"c_yuzhou_2","yuzhou|bishan|jiangjin"
"c_zabid","zabid|al_ghulayfiqah|as_salafiyah|haraz_mountains4|mikhlaf_al_hubishiyah|mudhaykirah|mawza"
"c_zabulistan","arghestan|chaman|deychopan|kandahar|maruf|qalat_ghilji"
"c_zachlumia","nevesinje|drijeva|kljuc|mostar"
"c_zadar","zadar"
"c_zadoi","bayan_har_mountains2|dalungsai|dorger_lake|drichu|duolundu|hoh_sai_lake|hoh_xil|hoh_xil_lake|jilibulake|jurhen_ui|kunlun|kunlun4|lebxewudan_lake|qumarleb|sharu|tanggula2|ulan_ui_lake|xijir_ulan_lake|zhognai_lake"
"c_zagorje","koprivnica"
"c_zagreb","zagreb|karlovac|petrinja|sisak|slunj|varazdin"
"c_zaila","ali_sabieh|amud|el_sheikh|hargeisa|zeila"
"c_zakroczymska","zakroczym|nur|rozan"
"c_zamakhshar","darganata|hazarasp|karakum_desert1|kattashor_lake|khiva|kyat_kala|nyzvar|urgench|vezir"
"c_zamindawar","baghran|bost|deh_kundi|gereshk|kajran|musa_qala|paropamisus_mountains3|paropamisus_mountains5|tarinkot"
"c_zamm","barkdiz|karakum_desert3|karakum_desert4|karakum_desert5|karakum_desert6|merv|pandjih"
"c_zammour","al_kuwayra|aousserd|bojador|dakhla|el_djouf1|el_djouf3|sahel_corridor07|sahel_corridor34"
"c_zamora","zamora|alba_de_aliste|fermoselle|toro"
"c_zanjan","zanjan|elburz_mountains4|mahneshan|sarcham|sojas|soltaniyeh|zagros_mountains5"
"c_zanzibar","zanzibar|dar_es_salaam|ras_mkumbuu"
"c_zarafshan","zarafshan"
"c_zaragoza","zaragoza|belchite|moncayo_range|pina_de_ebro|tarazona|zuera|sarinena"
"c_zarand","zarand|bafq|behabad|dasht_lut4|kuhbanan|ravar|ravar_nayband_corridor|zarand_iran"
"c_zaranj","zaranj|bahramchah|dasht_khash|dasht_margoh|dasht_tarakun|delaram|hamun_gowd_zerah|hamun_pushak|hamun_saberi|khash_sistan|qala_fateh|qarnin|rudbar_sistan"
"c_zaria","zazzau|anchau|birnin_gwari|lere|tegina|turunku|gusau"
"c_zarma","dongondoutchi|dosso|kaouara|koure|loga"
"c_zarman","bugat|chikhan_agui|gobi_altay|otegu_qulan|tevsh_uul|tsagaan_agui|tsogt"
"c_zaslavl","dubno|ostroh"
"c_zatec","zatec|loket"
"c_zavrsje","glamoc"
"c_zawila","zawila"
"c_zeeland","middelburg"
"c_zekog","muxihe|qinlingshan1|quge|sailahai|zeku"
"c_zela","ak_mountains|darende|dasmenda|deliktash|gemerek|gurun|hafik|kose_mountains_1|middle_taurus_4|middle_taurus_6|middle_taurus_7|sarkisla|sivas|zara"
"c_zelengora","gacko|konjic"
"c_zemigalians","dobele|bauska"
"c_zemplen","beregovo|humenne|mukachevo|satoraljaujhely|uzhorod|velikyi_bereznyi|zemplin"
"c_zetang","chikchar|gonpatsi|himalaya18|lake_puma_yumco|lho_taklung|lhodrak|tragor|trigu|yamdrok_lake|zangchen"
"c_zezhou","duanshi|gaoping|jincheng_zezhou|lingchuan_zezhou|qinshui|yangcheng|jincheng"
"c_zhagyab","drayab|gonjo|sho|tangkya"
"c_zhangzhou","changtai|huafeng|longxi|longyan|nansheng|pinghe|zhangping|zhangpu|zhaoan"
"c_zhanyin","funiushan1|luanchuan|lushi|songzhou_songzhou|yique|yiyang_songzhou|zhuyang"
"c_zhaozhou","lincheng|longping_zhaozhou|ningjin_zhaozhou|pingji|zanhuang"
"c_zhaozhou_1","pingle|gongcheng|lishan_pingle|longping_pingle|yongping|yangshuo"
"c_zhenfan","zhenfan"
"c_zhengzhou","guancheng_zhengzhou|mixian|xingyang|yangdi|yanjin|yuanyang|zhongmu|guancheng"
"c_zhenwu_1","zhenwu|baiting"
"c_zhenxi","zhenxi|zhenzhou"
"c_zhenzhou","zhenzhou|zhending|fuping|gaocheng|gucheng_zhending|huolu|jingxing|lingshou|pingshan_zhending|wuji|yuanshi_zhending"
"c_zherkovo","smolyan|ustra"
"c_zhidoi","bayan_har_mountains2|dalungsai|dorger_lake|drichu|duolundu|hoh_sai_lake|hoh_xil|hoh_xil_lake|jilibulake|jurhen_ui|kunlun|kunlun4|lebxewudan_lake|qumarleb|sharu|tanggula2|ulan_ui_lake|xijir_ulan_lake|zhognai_lake"
"c_zhongba","baryang"
